review,sentiment
Hats off Aryan....miles to go...maybe u r over shaded with ur dad....but they way u scripted hats off....love u....God bless u....this script need all these big ppl...u handle they hats off....❤️❤️❤️,0
"I love that show. It’s such an amazing series, and the acting was so good.",1
Love every bit of the show. The songs are beautiful and catchy. Ghafoooooor ♥️ 🔥,1
Crap. Not worthy a watch. Can't give 5 stars if the director is hindi actors son. So many AI generated fake reviews over there,0
"The Bads of Bollywood series is like fast food flashy, unhealthy, and forgettable. Watch at your own risk, and don’t blame anyone if you lose brain cells along the way.",0
One of the most engaging web series for its fresh contents and entertaining moments... Love to watch😘😘😘😘,1
The direction is top notch....its a series that you can rewatch again...the suspense at end only Aryan Khan can do this,1
Salman khan in ep 4 we got just a dialogue kya direction h aryan khan?? you done a big thing casting all superstars but pls justify their fan base pls i stopped watching after episode 4,0
"It is a very good series and Aryan Khan has directed the series very well and all the actors have done a great job, I enjoyed the series a lot.",1
"I like it, and the hero is the perfect choice. ❣️ He is so handsome and good acting skills.",1
It's a must watch lots of drama comedy action and romance can't wait for next episodes 👍😍❤️,1
"Spoof, Sattire and Sarcasm with perfect blend...... beautifully woven with Love story, shows the young directors vision which manifests lot of depth and gravity",1
"It's awesome. Acting, Drama, Comedy and Thriller all in one combo.... Boom 5 out of 5.",1
"I enjoyed watching Raghav's acting, everyone's cameos are great, the best is Emraan Hashmi. All Bollywood actors on one side and Emraan Hashmi on the other.",1
"Totally unpredictable,….it has all the Masala action, drama, comedy, romance, glamour, everything that you require in a package .10/10 directorial debut",1
"Wow, what a excellent series u made it aryan , really love it , enjoyed a lot 😊 
Raghav u nailed it bro 👍...maja aa gaya",1
Simply awesome. Enjoyed each and every episode. Especially the first episode. Great Entertainment.,1
"WoW, I really didn't expect that this much good it will be, really good series. Worth of watching",1
Awesome! It' full of exellent creativity by Aryan. Raghuv is awesome.,1
"Out of the stadium 🔥🔥🔥🔥🔥
Fun, action, and emotions all rolled into one epic series! Don’t miss Bads of Bollywood — now streaming on Netflix.",1
Fantastic series it shows reality of bollywood and fabulous show with best comic and witty all characters were very good,1
"Absolutely entertaining and amazing. Loved the acting, the cast, the story. Worth watching it.",1
First Indian web series is different from other... It's good starting of aryan khan... Awesome webseries,1
Loved the show! Very captivating! Great acting! Amazing direction!!!!!!  Must watch,1
"Its a comedy movie . Seriously  . Best thing in whole movie Is Raghav.. amazing comedy . 
Fight scenes are amazing . But movie is kichdi",1
"Bakwas Direction, super duper flop.
Just because of sharukh khan and so called paid PR the ratings are high otherwise this is just super duper Flop.
Mood Off",1
The show is really good. We saw the different side of bollywood which most of the time was hidden from us..,1
Well done Aryan Khan 👍💯 god bless you and may further make more pictures like this in future,1
"Can I give less than a star.
what forceful series to watch. A big No. And total waste of time. dropped in between",0
"It's excellent series and all work well.....
Aaryan khan keep up excellent work.....you are gem like your dad....",1
I usually dont write reviews but I wasn't expecting this good from Aryan Khan. You nailed it man.,1
"What a series...Best Netflix series after sacred Games season 1

It's not show it's statement from Aryan Khan that he has arrived 

10/10 ❤❤❤",0
Best movie hero was good and most important thing is directed by aryan khan very good sir I love that movie,1
"What a thing Aryan Khan, you have made a very nice series, I mean casting action drama pure real, I love you bro.",1
"Glorify all special characters. Add srks life with Chaturvedi s comments. No script, You can make a donkey Superhero when daddy has money.",1
"Just what you need to quench your thirst after a long time drought and not being bullied as nepo... work. 
The shine of a silver spoon.........",0
"Sorry Mr. Shahrukh Khan, I don’t understand what you want to show with your son’s release. You have turned OTT into trash with such language and drama",0
Loved the series story and climax was awesome . cinematography was top notch. Introduction anime was good,1
If you want to kissy the khan's a$_e.. This is great... Else it's a sub standard piece of c-&p....,1
Amazing 😍🤩 talent ⭐⭐⭐⭐⭐ showed by Aryan Khan in his first 🥇 directoral debut. He's ready to maintain his father's legacy..,1
"The hype is REAL!
7 refreshing episodes. Not a single dull moment.",1
"It's a nice show, but the characters are too slow, and about 30% of the screen time goes to Assman Singh, which is quite boring. However, the content is very good",1
i dont say about other actors but raghav nailed it man. its too good,1
Couldn’t have been better. Aryan u rocked u shocked u f**d the screen without an appearance 🫶🏽🔥 🔥,0
"Outstanding.. Full of Entertainment, entire Bollywood in whole Series.. Aryan Khan made something Else ❤️",1
"10/10 has everything comedy action romance emotion and best part is ending ,climax is superb we cant guess the end",1
Amazing direction…kudos to Aryan !!!! All actors have done superb job….Raghav & Lakshay steals the show 🥳🥳🥳,1
"I think it's fresh and entertaining.
Watched twice already.
I hope there will be a season 2.",1
"Memers gonna have a lot of content from this one lol
Aryan should direct SRK in the comedy/action genre!",1
Too good. Very well made. Something very different and refreshing.,1
"Enjoyed the versatility and all characters in the movie!
Very well made and true to life",1
"One of the best directed shows of Bollywood…
Ak has been peculiar in so many scenes potraying the real Bollywood events",1
Nice series loved it. Unexpected ending 🤣 acting peak rghav bhai goooood. Cameos unlimited.,1
Nice Series. Very Fresh and entertaining. Must Watch. Congratulations Aryan and team. ⭐️🌟🌟🌟🌟,1
"Nepotism at its peak, find something interesting...these so called actors and directors made a series with no story, no acting, nothing new sort of series, there are lot of series which are far better...pls avoid and save your time",1
Aryan khan  proud of you   ALLAH is always with you. Good  humans make good future,1
Very entertaining. Just watched entire seven episodes in one go. Good work Aryan Khan.,1
Great series by aryan khan made on Bollywood inside’s and the casting was super awesome fully entertaining,1
"Entertainment entertainment and entertainment.
Epic cast, brilliant acting.. decent songs and full masala. Well done 👏🏻",1
