"wA1Bge src","FmcO7b","vWB2ve","T7nuU 2","WHxBId","gjvCCd"
"https://lh3.googleusercontent.com/a-/ALV-UjXRI_Kyh_dTb9IEbw37GeKSs_V4XWliNS72EnZJNSId0uqOGe2i=s128-w32-d-h32-cc-rp","Anushika Payal","6 days ago","An amazing and new concept series! Love it! You did exceptionally great Mr Aryan Khan. 👌","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjUUUqfbSNsd_m1HdxNtp8pDlznnMA1VGz7g8qbLoRmPKq7tW4F7wg=s128-w32-d-h32-cc-rp","Varsha Surana","2 days ago","The comedy is nice but it was too much when the main actor cast “Aasman” and Karishma” who were about to get married and Karishma signed marriage papers too and then they came to know they are brother sister. Aisi story bhi nahi likhni chahiye.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjXh9sWwZMS5GB8Z0wuvr0oWTkLoLW1SCjUmYqJgLQK5024rGzWC=s128-w32-d-h32-cc-rp","Navjot Kaur","a week ago","Yesterday night I started watching new series on Netflix, bads of Bollywood, I love the series, just love the scenes, actors,   love the series, really good job done by all the team, loveeeee it.🤩😍","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocIxQi6OMM6CWcCRxVGOdBvU0vULgFmIzllKkpWGHHjBAHZmrQ=s128-w32-d-h32-cc-rp","Joy Pinto","a week ago","A very different gutsy take on the current Bollywood and also made for the GenZ . The language may not appeal to the oldies but it is absolutely entertaining 👏","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocJ6CLc3elWyPJPFwdjQhQGGNHjVCqtnHyaaccG8r5yL-s4AsA=s128-w32-d-h32-cc-rp","smita devrani","a week ago","I just Loved the Series!!! Aryan Khan has Done 100% Justice to his Directorial Debut !!!I Shall wait to watch is Next👍👍👍","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocLY7lLgambQU_B4JIrwcRy3EBDoSATKadHuTHaA0wXatI8IFg=s128-w32-d-h32-cc-rp","Sonali Sharma","5 days ago","Shitty show...the language and the crude sense of humor is enough to put one off...this show was unable to evoke any kind of emotion in me...I don't think I smiled even once during the show..or shed a tear..or felt anything for that matter... absolutely pathetic....!!!!","You and 1 other person found this helpful.","1 person found this helpful."
"https://lh3.googleusercontent.com/a/ACg8ocLiKHNsgw_2bD3W-EfVzM8NvOlhK0IJDdwL_2PqgbOXTY2iAw=s128-w32-d-h32-cc-rp","Akansha Dubey","a week ago","Mostly positive reviews floating around seem to be straight from the PR team’s desk . Overall nice series but excellent and amazing marketing for a launch ....","You and 2 other people found this helpful.","2 people found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjX7Yy5lkayqwruhRM-gegEJqm5wYibODewVDt-p_I57pFMHuc4=s128-w32-d-h32-cc-rp","Sakshi Sharma","6 days ago","Honestly, Bads of Bollywood felt refreshing quirky, raw and different from the usual Bollywood vibe.For me, Bads of Bollywood didn’t really click. The idea was interesting, but the execution felt stretched and repetitive.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjV1_SnPsJNUtanXRrG-mPWXINZ1PULZu2pqeb85D7ZkGS-bhc0g=s128-w32-d-h32-cc-rp","fakhruddin hassan","a week ago","I watched all the seven episodes and I was surprised that a young director and in his first attempt he achieved so much perfection, wow that was fun.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjWa0BxBNjhKpToIPoT651LOWCYB81NLgtYdQz8FC4sA2x7fmHs_tg=s128-w32-d-h32-cc-rp","Irshad Ahmad","a week ago","Some fresh Entertainment.... Awesome Direction.... Kuch naya mila dekhne ko.... Keep it up ARYAN and team.... At last.... BOBBY you rock....","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocJDdf-4JPDVtj_eaCCv3hQJCgdnZPxVZrICBVT_upcQSTVbIg=s128-w32-d-h32-cc-rp","Abrar Zafar","4 days ago","Completely bullshit
this is something which director have looked around till yet and now showing all the world
masturbation, illigitmate relations, using extreme abusive language infront of parents and a sacred relationship of brother and sister into...
shame on them
really, the title suits on them, Bastards.","You and 1 other person found this helpful.","1 person found this helpful."
"https://lh3.googleusercontent.com/a/ACg8ocLkcVDRkt1ZV5k-14kL8x26Cp-fQB-oq85o1pJPjVxuq85U7A=s128-w32-d-h32-cc-rp","Rupen Singh","a week ago","It was funny,  although very rude and at this perverted . Very try hard but still a decent watch. Didn't deserve all the hype","You and 5 other people found this helpful.","5 people found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjUHn8LH4-aTrhvmK6_HNRaUbC68KKGYriuovcWeZ_b7GJ9qk8uV=s128-w32-d-h32-cc-rp","sachin vasudeva","a week ago","Nice, Fast paced with right satire in place. Had all elements which are expected from Bollywood with a surprise twist.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocIHSUWw8rOukAF3MB72rKxOg7ciQiSlSQuFEFfY7dhX_NJqe5M=s128-w32-d-h32-cc-rp","nisha singh","4 days ago","Perfect Nice story , no over acting , 
All are amazing ,I am not saying all this bcoz ur son of srk 
Your work is outstanding 😘","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjWaPd6VwwjDf82vvnVJLiGZjeRgPsFP98OKZ7l2YWtqHX8M2H0=s128-w32-d-h32-cc-rp","Aamir khan","2 days ago","Being first directed movie of Aryan Khan, movie is awesome, somewhere felt overwhelmed as bollywood has now a days but overall all good movie, worth to watch.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjU6DFXWQV026cqh1uDhHEvXnD9-9ONvnqBFh9YDMqrxt6VRkqtx4w=s128-w32-d-h32-cc-rp","KING SLAYER","6 days ago","Best Series Ever I watched 

Honestly i never review but after watching whole series one word comes
""Phenomenal"" Keep it up Aryan Khan.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocJ-3ZevwxtusAyM1fqQc5JNqSfCi3QK4lvU03fQ_08bCvIPNA=s128-w32-d-h32-cc-rp","Avyaa Roy","a week ago","Truly amazing with perfect concentration of comics, actions, acting, emotions and climax, got fully entertained by Bollywood's stuff after a very very long gap","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVMtkM7q4okp4E8AZWIsI7sgjC-01R2c8LKMbSIpnegUTfxyAUw=s128-w32-d-h32-cc-rp","SUICIDE GAMING","a week ago","Superb loveit♥️ all the nepokids are there for his family.but SRK son is different he choose to be a director♥️♥️biggest fan of SRK. And aryan's now♥️♥️","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocJ3oeHhcLBfGoIJ3RLempLB2EhhvPXHqET1ujEudHT2F6hc2Q=s128-w32-d-h32-cc-rp","Dilber Hussain","a week ago","Aryan Khan You Rock and How💖

One really needs guts, vision and precise execution skills to create a blockbuster like this.

The SHOWMAN of Bollywood has marked his Arrival with a Bang.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVNJoKaJ0b-OmbvnuXa6-YVamV131v2-M2OC2fVnnVmqFspOk4=s128-w32-d-h32-cc-rp","Riya Das","a week ago","I just cant believe...this series omg...I jst love it...full on dramas...present bollywood needs this kind of dramas...literally Aryan khan u made aa wholesome series...for the audience😭😭😭😭😭","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjUeDFd22lUWZsoRv9i3xaz_r_nBrjEZHRnFywsbvtdQ_lkPy_Q=s128-w32-d-h32-cc-rp","Rabsun Aly","a week ago","""I really liked watching bads of Bollywood webseries* and I also had a lot of fun. The last two episodes were totally unexpected.""**","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocKe0HnyZw3TRc34IPQX7sVnZ76FM9Sghqta1E5u0ZUu-s8mcQ=s128-w32-d-h32-cc-rp","Shreya","6 days ago","Superbbbb!!!!! super funny.. it is so good.. after a long time such a good series came.. can't wait for next season ❤️❤️","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocKWxGb-K3aOOoRa_VwNHIK8ZLsItcYI9S1453MydcB41R75Bw=s128-w32-d-h32-cc-rp","Noman Jamraiz Abbasi","a week ago","Absolute piece of rich crap. I still don't know what the message they were trying to send across? That they have bastards who are in love with their sisters? Like wtf","You and 2 other people found this helpful.","2 people found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjUY7WRHtPELk9R-XepQXQYLk26YzyTbpYSHv_vKDBBPB9RtgvEn=s128-w32-d-h32-cc-rp","Aryan Kumar","a week ago","After such a long time full family drama, without any vulgar scene not to forget villian cast they really did justice to the role.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocJg9BjpD-lcYJmi9joGZPqQLSYoW9C60x3lg9eRElsuR4vmFA=s128-w32-d-h32-cc-rp","S Herkanaidu","a week ago","Boring ! Not gripping ! Storyline not clear! I don't understand why they have to keep saying F**k so many times! 
I watch 3/4 of the first episodes with a bit of struggle","You and 1 other person found this helpful.","1 person found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjVgqtLaHZ9iy1FNNpP8P20Vuj6IUQjmxAmHQZoKQQXkW8feM7g-=s128-w32-d-h32-cc-rp","Snigdha Roy","6 days ago","I was really excited during the whole show. The climax was awesome. Love for Aryan Khan!","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocIBmMne5wni1fhRjKOuB50LOWjIUxE0AUIlPMdFwOD3z2Dtcw=s128-w32-d-h32-cc-rp","sehar mishra","a week ago","Ppl would only watch once as it has name of SRK son. Otherwise it’s complete crap! Initial episodes seem promising but for no reason swearing is excessive! End is absolutely nonsense.","You and 1 other person found this helpful.","1 person found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjXzIMqlm5pUJ_IlQpIvvk5rKC8jw67uyAOZh3vw8cWuA_SxzArR=s128-w32-d-h32-cc-rp","Aman Agrawal","a week ago","Easily the most entertaining shows. I don't know how any random guy have audacity to put 1 star for such an amazing show!","You and 6 other people found this helpful.","6 people found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjVWTphXll2EOqLoXcB18yubgTzO0GFV-HreO1-Hu0VpRSEqnN5S=s128-w32-d-h32-cc-rp","Shabab Ali","6 days ago","I really enjoyed watching this show. I haven't seen a web series like it before. Number 1... 5 out of 5 stars from me."" 👍👍👍👍👍👍","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocKrheeA7SmC2jIWtXMHkV2xGv49wzkpSjTRoCHq_r2LFR7N5w=s128-w32-d-h32-cc-rp","Ankur soni","a week ago","Its grand debue of aryan and biggest surpirse in last episode.fully entertain the show.superb directon of aryan khan and well  act by all carector of show.good job arayan","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjXUK8nBJ4iaBL_W-9LRxFwfti61iKaNzELg6NfIqjELY-WxiDM=s128-w32-d-h32-cc-rp","sonal choudhary","a week ago","I had an amazing time watching it! I definitely was expecting something good but this amazing it just blew my mind!!","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjU4w2yG4svf6AlFpzbCubvB_WvGt1wGfb4ty8yhTI0gVQOO7u4L=s128-w32-d-h32-cc-rp","Jeet bhats","a week ago","Old Bollywood masala story…!!! Nothing new !!!

If it would not have been SRK’s Sons debut as a director then everyone who is praising wud have written bad things abt it.

ZERO STAR ⭐️","You and 1 other person found this helpful.","1 person found this helpful."
"https://lh3.googleusercontent.com/a/ACg8ocINCfnTTuhP393kJM37I6fOq90j6PBzhCMr5mm2vCvCS-eTcA=s128-w32-d-h32-cc-rp","SURESH GANDHI","a week ago","Completed only 2 episode but no other words to describe "" Excellent"" . Acting, direction, settings, dialogue, background music, editing, will left dinner today to see this series.","You and 1 other person found this helpful.","1 person found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjU3t-g5GtgwVu6y1To0kdEd6_oJTn2kFRXDWrXxjUM0d5DytEjc=s128-w32-d-h32-cc-rp","kamran abbas","a week ago","What a great show ! Bollywood needs Directors like Aryan. Great mind. Love from 🇵🇰","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocKZuVR39MREGZ4Bu8jyJZTbu_abkOxlzGk3GguXS4jHToahxg=s128-w32-d-h32-cc-rp","hitesh kumar","a week ago","Full masala..lots of cameod..full entertainment... enjoyed it. SRK cameo is the best. 100% bollywood masala.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocKyrl1Uft1SwDEp402rvNhY2XlLIom5mmjyy3y2snW0cK-Mugnr=s128-w32-d-h32-cc-rp","Muhammad Waqar Azeem","a week ago","I think the 6 and half episodes were written and directed by SRK but last last was with AK the climax was a complete turn off could have been better. . .  Just throwing away the entire build up in last 7 minutes","You and 1 other person found this helpful.","1 person found this helpful."
"https://lh3.googleusercontent.com/a/ACg8ocIs-pgFauPKIt9uan_JcabdUYoEQgdVPdulm2gFU7v6Q34ayw=s128-w32-d-h32-cc-rp","Nomijutt Jutt","a day ago","Amazing 😍 story cracter accter everyone dam good favorite cracter chachu and 1 an only Raghav the crockros big Love for this guy","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjX3hiwfR3QHqpXeeCIAKT4lDDwgJjjjuA9TgR64WTHOdqE65_a8=s128-w32-d-h32-cc-rp","Sajedul Karim (Mesuk)","2 days ago","Very enjoyable and well made web series. Waiting for the second season. Best of luck","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjXQ1mlaZshQkkKHSj957mli7yC0Ojaul7ufzB9gPNrKgugbPYg=s128-w32-d-h32-cc-rp","deepak sathyan","6 days ago","Nicely made entertainer.
Raghav was awesome.
Aryan definitely needs to make more of these.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjV-ez5GKtYoL4Uin8xdAeza_ffPwtabu1wMUlaxDsTt9-Fvz6XGgw=s128-w32-d-h32-cc-rp","Tausif Md","a week ago","Something really new! The thing that audiance want!!!!!!! Finally it's time to say good bye to the old directors! It's time for the young director!","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocIK4uN7CSNgvPSxfIxwecgz7ticYoBXNmTUCHQT24Htex_c6g=s128-w32-d-h32-cc-rp","RASHMI JAIN","a week ago","Full on masaledaar drama…I thought i would be biased because of SRK but genuinely worth the binge watch …a wow debut 👍🏻","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocKrc6WPvGwqA5U97-agj6_ZUSeAvfXndKhPCeze8NDOBunXpA=s128-w32-d-h32-cc-rp","Golly Fol","a day ago","I literally laughing after watching this series, the climax doesn't Make any sense I mean what nonsense.the series is full of word f..., everyone is just saying f... and the writer didn't write anything except the f..., totally waste of time. If anyone planning to watch please don't don't don't.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocKk4IN2y7Mln-3eA17ucA3Ghi33UDDk0Enp3zPZMIqi3pYdyQ=s128-w32-d-h32-cc-rp","Tina Kathuria","a week ago","Very average and 90""s cliche direction . Full of gaalis and unnecessary overacting. Expected something intelligent, witty but it turned out to be a very very average series cudnt complete it as it was kind of too boring","You and 2 other people found this helpful.","2 people found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjXCqbEAfTHXPNxu5leTr0F1JHC9puJ8VBq4GaqpVH7xF8sgAdw=s128-w32-d-h32-cc-rp","AHANA GHOSH","3 days ago","Loved it. Was fun. Good for one time watch. And also the twist at the end... Too good.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjV8Ds7ppNfjuVS1zjxIUXohADvxCcG4Ny2FqlXXCPTs39sP1JuQDA=s128-w32-d-h32-cc-rp","sandeep kumar","3 days ago","It was an awesome experience for me to watch this web series. It was really interesting new and entertaining","You found this helpful.","Was this review helpful to you?"
