"wA1Bge src","FmcO7b","vWB2ve","T7nuU 2","WHxBId","gjvCCd"
"https://lh3.googleusercontent.com/a/ACg8ocKF0_xfWPQTR6oxtDqxAEWwjDPQyh6kvAuXOfd1JFrx15aYQg=s128-w32-d-h32-cc-rp","Kaduneecha Gunavanta","a year ago","It is overrated. I don't know why people are saying it is great. To be honest it gets boring sometimes. Don't waste your 3 hrs of time.","You and 1 other person found this helpful.","1 person found this helpful."
"https://lh3.googleusercontent.com/a/ACg8ocKc-rvjRTvqF7Eylbj2CCJjrYGlCxWezcXJbhB1bIF5KKpgsRs=s128-w32-d-h32-cc-rp","Kevin Orr","a year ago","There has never been a greater film ever made. Maybe an equal, but none greater. This is perfection in cinema","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocJndNk3hOKaPnU1iwXrOFktKMS1WWH7KocVJbohmbb_Kxp6pg=s128-w32-d-h32-cc-rp","mehmood sani","5 years ago","If you havent seen it yet then you got a great movie to watch tonight. 
Its as simple as that.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVTFYHgYxiMjNDftjeo4gksVNQDG7VCeLAfn2s0RBz-90-XTKQ=s128-w32-d-h32-cc-rp","suman indu","7 years ago","It was d movie where we could watch the face off of the two greatest actors of all time Al pacino and brando.it was the movie which set the tone for mafia movie with elan.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVoCi6kS0BDLPeEsaF8WCNOHHH0sEOxfZzi1hpEsDxPiglyylHG=s128-w32-d-h32-cc-rp","Reza Shahbazi (R3Shahbazi)","a year ago","Epic, Just Epic...
I couldn't move from my sit ...
EVERYTHING ABOUT THIS MOVIE 10/10","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVivoK55mHnK8Oak205pBczqXSlta973H3HD9PltVn7vOJ_1ons0w=s128-w32-d-h32-cc-rp","Bilal","5 years ago","Fantastic peice of work cant beleive they pulled it off almost 50 years ago and still felt fresh","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocIzWwQrmBxwEJY0rAMcY5mqkdTbF8BVZ_OoRn7hLdzu3bvXag=s128-w32-d-h32-cc-rp","Rakesh Bedre","7 years ago","The best movie made with unforgettable characters. Every character has an important role in the movie .That's 100👍👍👍👍👍👍","You and 1 other person found this helpful.","1 person found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjUIjaSKDlGY5k3vhxeTRWWw9jGhFRR3bKNTGpibqlzNAZJ2dQmSbQ=s128-w32-d-h32-cc-rp","Marvin Asare","a year ago","one of the best movies of all time, this movie is the genesis of all gangster movies,..the plot, script, setting,casts and all was on point..........best movies of all time if u ask me","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjWtIGAuLzS-bKUjb6pCdLMbJcUQVVx5Q27qGzHBACe12_rM1NM=s128-w32-d-h32-cc-rp","Dark Lord","a year ago","Words are less for praising the epicness of Godfather.. Simply the greatest masterpiece world ever got","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocJMp0dbqBE2O29icTSQ-XNr7xDvonL65rs9njk-yp0wzrdXwQ=s128-w32-d-h32-cc-rp","Glenn Shirey","a year ago","One of the greatest movies of all time, the acting and plot are absolutely top notch and worth watching over and over again a masterpiece","You and 2 other people found this helpful.","2 people found this helpful."
"https://lh3.googleusercontent.com/a/ACg8ocIKuTEf54sYCBK0cwOZxmHU7bGG-6qwCNGMj3ErR12KTUYo=s128-w32-d-h32-cc-rp","Steve Avelar","10 months ago","An amazing movie.  Add it to your list of ""must see"" movies. Timeless classic.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVb2KsKu5yZ3UJ3v5N-Eq8eJ7mT8PMXy0H6XFDxzA8L2OvK4OI=s128-w32-d-h32-cc-rp","Thomas Murphy","3 years ago","the greatest film ever made, its about to turn 50 and is as great today as the day it was released","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjWMLdzTSQN5nb1OIbqZbAtNOOyFPC5vIyT-MszJhYv5DkWNAKQ=s128-w32-d-h32-cc-rp","woon ian","3 years ago","Best Movie Ever. The plot was very well written and it felt so worthwhile.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjUWJaaBHOfQyxykY6h6saLfbdlxaCb8Q9OsJqRKnaBRzKxVSoOe=s128-w32-d-h32-cc-rp","Veera Mahesh","a month ago","This is the best movie I ever saw in my entire life I will sure about my statement I am 18 now","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjXWBWoV4rYqc2xLHWDx9XWegk6pl5WXXi2PgodwYytRlG5KdJBF=s128-w32-d-h32-cc-rp","Keith B","a year ago","Excellent production, acting and writing. The best gangster movie!! 4.5 stars","You and 1 other person found this helpful.","1 person found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjXqSq7R1gyNbXmE5asulY700ylzkmOjq6_sFGya3hjislEhGZFp=s128-w32-d-h32-cc-rp","Barack Obunga","4 years ago","Worth to spend a day binge-watching the trilogy as a whole. Definitely legendary and unforgettable.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocKsQkb7Ldz9OBzZ_OMnrKlawMLjY9D71hrj0jh7xihjY7w04w=s128-w32-d-h32-cc-rp","Jacob Steward","6 years ago","I'm going to keep it real. Ive never seen this movie but ive heard good things. Id give it 3 am pachinos out of 3.5 am pachinos.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocLXNmR4gMjl68iy6uJUEAWZxI8j7Od7F14bz47bERhGue3fkA=s128-w32-d-h32-cc-rp","Tony Montana","2 years ago","My favorite of all time. I just thought Michael would have exiled Fredo, not kill him.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjUf5qyimriwtg-rgly3mW8XBXMDL4DRY5DqyNf4Omwcf4HWPOFa=s128-w32-d-h32-cc-rp","Don","a year ago","Could watch this a thousand times and I will never get tired of it I love this movie to death","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocIA3P4lOCyoANCtzDhX-tnKqBGJw-0fpaj5GUMsURGa8wndvg=s128-w32-d-h32-cc-rp","Shriyut Kumar","4 years ago","A great movie. Amazing cast. Sir Marlon Brando is the highlight of the movie…!!❤️","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjW89y3o1o7CHMpHNGKkRfC7gCn4BrblKJ-zUso4FD4pIeKvkmU=s128-w32-d-h32-cc-rp","Tony Tudor","a year ago","Brilliant film I must have watched it over 50 times its one of my favourite films of all time.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjWNquYc9271TO8zoYw5GVbaoS90Ro9OdA8egodeuETULwaQqORd=s128-w32-d-h32-cc-rp","god king","7 years ago","One of a kind.Keeps the viewer engaged throughout the run time and a couple of years later to.Must watch.Hail Al Pacino.Hail Marlon Brando,Hail Francis Ford Coopla.....","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVMD9z_myj65manOkQC9OSmJOrYGhfIuylTy6mPTZRKCyf86Fc=s128-w32-d-h32-cc-rp","saleem niazi","4 years ago","I like this movie very much, it is made in a very good way, I don't think it is a movie, I think I am watching the story of a living person.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocLwU5KQA6sUBnNouL9m_4uTrhJKzsFZlU09iFeAMUt1YHXlNg=s128-w32-d-h32-cc-rp","Bhushan Dange","a year ago","The best in its genre. And you can see clear inspirations for Gangs of Wasseypur, India's own gangster/mafia drama.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocKKaZG87NR3kh3AIU-karmBmisbOM7_M5bVxeX9xn-WqiTsPA=s128-w32-d-h32-cc-rp","Abhinab Bora","5 years ago","This movie is really one of the t of hollywood...Everything is shown in a brilliant classic manner...And this is the best thing about the movie..","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjU2EygGQhAmOvOV8zDluY64WoFbhN_St_3o__SsXK8ITSKlAmc=s128-w32-d-h32-cc-rp","Happy Media","2 years ago","Awesome barber in Drama. Quick and efficient. Beautiful shop!","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocJjKQQRaBXfXYYAi2Kk_IXkK1cqa5g0eU-BefZyhGvIB46L7Q=s128-w32-d-h32-cc-rp","qistina mohammed","2 years ago","<3 I loooooooooooooooooooooooove loveeee  Love love love love love love love this movie. I loveeee don corleone","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjXlabZlRXeK1DeZp6DrxjALRAlPzeo4saTwX44ni2adRiKPYJXv=s128-w32-d-h32-cc-rp","Sofy Jessica","5 years ago","Probably one of the bestest of the bestest movies I've ever seen! This is a masterpiece.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVfm-jQfkHy9WzLqBFWHN6ALTz1zAAO-Ycg9C_Vd4kRvgE6PwOtPQ=s128-w32-d-h32-cc-rp","Jordan H","3 years ago","An icon of a movie. The romantic tale of an American Italian gangster with his family and co-workers loyally with him along the way.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjX2hsxM4zGwmTM_PiA970ZCgBEuwRVLr8pFieB9RGYVdLrFX0LR=s128-w32-d-h32-cc-rp","Arjun R","5 months ago","it was amazing, i don't watch any genre films than action adventure mostly, this was just a too good.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocIHccAxaRVCGxjshkmPf-NxW5eDm6wQ1AVU7cs-DnWP5YPwgA=s128-w32-d-h32-cc-rp","Fahmi Rifani","5 years ago","very manly and classy movie ever made... especially marlon brando and al pacino acting in this film... a must watch movie","You and 1 other person found this helpful.","1 person found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjW0NN8TxSfZQT7OFLD55BNJ3scrU7TxciwWrne9cO0ElDUMLABE=s128-w32-d-h32-cc-rp","RAHUL ANAND","7 years ago","Best movie of All time... replacement of that movie never found in history or future... best masterpiece","You and 1 other person found this helpful.","1 person found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjXdo6vv7kZNj-iYEEmKEO3YduJdBZyM4ZNRVWCV1ZdPMQ8RtBFoSA=s128-w32-d-h32-cc-rp","Kumar Pankaj","a month ago","I am not a fan of gangster movies. So I don't like it at all. But story is good.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjUTXGF2JYKtObtJPMUOjMnZsJTpviVkAyqYDmsxEgHRi2P9-1CQ=s128-w32-d-h32-cc-rp","Toni Maalouf","a year ago","Nothing comes close. 
From art direction to wardrobe, acting, directing, music...
A masterpiece by all standards","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjXZIKJsSBhRTt-wDSM63JcqAWL6LNvxV0XUv3FwiccE-__CWlJ3MQ=s128-w32-d-h32-cc-rp","Justine Allen","a year ago","Took 43 years for me to watch it, so glad I did. Stunning!","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjX-pp9UCHgnLvFOFHzNYFxO3354LBSX3JUaZoHmRRJWBdRpU0vYhA=s128-w32-d-h32-cc-rp","Siddhant Manchekar","3 years ago","Masterpiece is all I can! If you are reading reviews to confirm if you should watch this movie or not, watch it right away!","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVGtl73JPIc545Sg-zSmOxgzFr7DvK1nsptj1-gYRrKP5ryUHI3=s128-w32-d-h32-cc-rp","Caleb Salvatore","5 years ago","What is there to say? This is simply amazing in nearly every way. Truly essential.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocKZR9ExJwZXTueaBeq9D32oITgHa62nG21gWi0D0Ve0i3HbaA=s128-w32-d-h32-cc-rp","Caleb -vince-","5 years ago","Truly a cinematic masterpiece, it should be known to the world as the greatest film in all of history.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocILRD_PxhCbm65anwcDuhjzAGsdpiLe7MAgTr6UA39AmgW0P2A=s128-w32-d-h32-cc-rp","Deacon Little","a year ago","All I am going to say instead of dragging out so many words, is this: “this is the best movie of all time.”","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocKBrj_GmArDSjkEWDt_HxUImSElkUYh_i-0FcpexgLp712o1A=s128-w32-d-h32-cc-rp","Gurasis Singh","5 years ago","This is the movie that deserves 10 star rating, as per the story and quality of the movie as it released in the year 1972.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocL_ZHJj-YrBut8NBVOFV9jN1xLwLrcDfcJAmadigowI7IqwGw=s128-w32-d-h32-cc-rp","chakradhar devarasetti","2 years ago","This movie is super ...
But some where it is not good 

Feeling bored while seeing the movie","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjUVeJ8BgCoTYzKwU1k8gPRqY1D6VMpGQ-hO00BX0l15xdbHii-0=s128-w32-d-h32-cc-rp","Back Space.","6 years ago","this movie was sooo bad, the characters had no drive, all the jokes landed flat and it had so much filler. what were they even thinking when they made this movie.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVhFKXJHQGh-pVfdher6SP1btgMBglhjOXxgN3JQ4guFUa47ETG=s128-w32-d-h32-cc-rp","Somar Joud","5 years ago","Best Movie you will ever see
a true action drama that will take you to another level of creativity","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjV4YEQRPzxg9z-h6Nj0MU6XCjo3luk2BU3GqUVCGAkN-YcSFyQ=s128-w32-d-h32-cc-rp","Spiros Koutsogiannis","5 years ago","I don’t see what is amazing about this movie I wasn’t impressed.... classics are usually supposed to be good what’s with the big commotion everybody ranting and raving over this BORING movie","You and 5 other people found this helpful.","5 people found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjXAPQ_-RySAyIxAkofXrAF5KHJvIYFQfabfAOce1j3mHIIENj1NdQ=s128-w32-d-h32-cc-rp","Papai Sarkar","5 years ago","It's one of the best movies I've seen in Hollywood. Awesome","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjWrHKLrVdt234noAJzWm7pbcxctevzT0VZ6SD51gQ53h_4N-gme=s128-w32-d-h32-cc-rp","Emmanuel Egenamba","a year ago","I am putting this 5 stars because my brother loves the movie so you should really watch this.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjWUky4JFh5IA5YMd067aTpLRKbZUfAIwRJuC6kT88v6qqgeSIxE=s128-w32-d-h32-cc-rp","Yu. Mo.","a day ago","If I could give any more stars,I would. Amazing Movie,amazing plot,VERY ENJOYABLE.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVHDlTTSQe4qjrX33kaE9hBUA8EX9lTTRRWV3HHPoVW1WY_k8w=s128-w32-d-h32-cc-rp","Rumi B.","a year ago","Fantastic entertainment  movie.  Thrilling. Keeps you on the edge of your seat.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjV_V4NEyRX8UsM72iHp21EWdZeGiKCexZUZ0ZzBcUOgPC7wX3hY=s128-w32-d-h32-cc-rp","Andrew iraianbu","7 years ago","The best film I have ever seen,thanks to the acting of Marlon Brandon and Al pacino","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjWs7gvSOXErDgVOGXgveqF60r6rQteVDfPAYsYOvUWJYtbqyvvX6A=s128-w32-d-h32-cc-rp","Hachin Howlader","6 years ago","A must watch. Amazing Cinematography and intriguing story build up. An Epic from Mario Puzzo!","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVNjn3lIUbnDW2uEDs8wv-Ebix-lCmZVvp1Ug3LBHohwyMK-hc=s128-w32-d-h32-cc-rp","Fox VN","6 years ago","Omg.....This Movie is Insane dude! <3 The music the story, everything! I love it!","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocIsTwNUiwPRNJNKi3jrdFEuMy_Mz_piUIwuls3-vRldl8UYFQ=s128-w32-d-h32-cc-rp","Pop T","9 months ago","Great movie one of the best of all time and pretty clean very historical and great actors and free on Pluto.","You and 1 other person found this helpful.","1 person found this helpful."
"https://lh3.googleusercontent.com/a/ACg8ocIX-Q4Mfr-KHuMWWyuH3aLSy8EbakJt8hVr5jVjkh8XXg6PS-o=s128-w32-d-h32-cc-rp","Mahi Srivastava","5 years ago","This isn't a movie...U guys cant do this...This is just speechless work by Hollywood The Inspiration...lots of love from India❤😘","You found this helpful.","Was this review helpful to you?"
